Country Code,Country Name,Year,Access to electricity (% of population),Adjusted savings: gross savings (% of GNI),Agriculture,Capital depreciation rate,Clientelism index,"Death rates, crude per 1000 people",Domestic credit to private sector (% of GDP),Economic Complexity Index,"GDP per capita (constant prices, PPP)",Government revenue,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Human capital index,Industry,"Inflation, consumer prices (annual %)",Landlocked,Lending interest rate (%),"Life expectancy at birth, total (years)",Manufacturing,Mineral rents (% of GDP),Mobile cellular subscriptions (per 100 people),Natural gas rents (% of GDP),Oil rents (% of GDP),Forestry rents (% of GDP),Political corruption index,Political stability — estimate,"Primary net lending, General government, Percent of GDP",Property rights,Real interest rate (%),Rule of law index,Services,Share of consumption in GDP,Share of government spending in GDP,Share of investment in GDP,Total natural resources rents (% of GDP),Trade (% of GDP),Urban population (% of total population),"Use of IMF credit (DOD, current US$)",Total_Production,Total_Reserves,Total_Production_Value,Total_Reserves_Value,Hydrocarbons_Dominant,Subsoil_Metals_Dominant,Precious_Metals_Dominant,knn_reliance_pct
BRA,Brazil,2013,99.6,18.4074664923628,4.50688618165956,0.051691897213459,0.331,5.924,64.2305738280513,0.137,16393.15,39.569,22.498806224,2.68430471420288,21.2248099504522,6.20431066640101,0.0,27.3916666666667,74.609,10.4796122903932,1.36949504191434,136.589,0.07056416688516676,1.8233242910089897,0.514116810125036,0.493,-0.366,1.5197567674266295,0.885,18.498844416907097,0.796,59.6787579929242,0.616282343864441,0.163675993680954,0.250863790512085,3.78686028400519,25.7859573281452,169039320.0,4446097441.9,389913.5788472265,0.0,133202338839.72743,0.0,1.0,0.0,0.0,1.44
BRA,Brazil,2014,99.7,16.4407702239485,4.32561053877362,0.0517975762486458,0.334,5.998,66.0285103939577,0.20500000000000002,16384.507,38.482,21.621224524,2.74822163581848,20.4724627475115,6.32904015516139,0.0,32.0083333333333,74.823,10.3370973961119,0.819525992656112,140.305,0.06820786115711874,1.8637449096409795,0.5279743624700028,0.506,-0.241,-0.9000301167647461,0.885,22.4036724327293,0.794,61.250974009102,0.63091653585434,0.167700186371803,0.233839049935341,3.2862327948775505,24.685405813292,170939000.0,4182813115.7,414179.7798215726,0.0,133552086495.75317,0.0,1.0,0.0,0.0,1.44
BRA,Brazil,2015,99.7,14.8079878132788,4.31914942931221,0.0513200201094151,0.328,6.045,66.8297006472797,0.24,15713.74,40.349,19.850498099,2.81366038322449,19.3600439809564,9.02990102416136,0.0,43.9583333333333,75.106,10.5209374563041,0.570992536585529,127.836,0.047972921893605025,1.0392698789461203,0.6934973476207831,0.506,-0.496,-0.852730095373855,0.885,33.8323439713292,0.794,62.3078671737793,0.639187574386597,0.176150843501091,0.197258591651917,2.35832735012319,26.9536259372369,172822963.0,4000712265.5,415177.1236474945,0.0,92554572226.52385,0.0,1.0,0.0,0.0,1.44
BRA,Brazil,2016,99.7,13.7126722518995,4.89135358721066,0.0503204464912415,0.375,6.226,62.1940069637572,0.283,15119.42,41.01,18.182858687,2.8806574344635,18.3547582770536,8.73914352329393,0.0,52.099999999999994,75.081,10.7864511151848,0.771513115023924,120.101,0.020945920115477912,0.8322804737434346,0.799001693613266,0.535,-0.526,-2.00758750074893,0.89,40.6983614299632,0.73,63.2036958322425,0.639249384403229,0.186396017670631,0.172354117035866,2.4301353223126494,24.533682077075596,174663337.0,3881190647.8,417483.1293970513,0.0,82327018383.53659,0.0,1.0,0.0,0.0,1.44
BRA,Brazil,2017,99.8,13.8364431795608,4.6005916952048,0.0493844635784626,0.371,6.256,59.4843092970149,0.188,15242.718,39.791,16.841399714,2.94924998283386,18.1885023085758,3.44637335032669,0.0,46.9166666666667,75.383,10.7214980097615,0.827049853703138,108.093,0.027470147653157362,1.12836853918598,0.745436739085668,0.535,-0.602,-1.6245673120912998,0.89,41.7138078837268,0.728,63.3386728622309,0.630154192447662,0.190070912241936,0.17305326461792,2.73375767842298,24.319734374168405,176450869.0,4111586613.7,427488.78624209797,0.0,100292254622.60732,0.0,1.0,0.0,0.0,1.44
BRA,Brazil,2018,99.7,13.0708730603895,4.4203993034602,0.048845648765564,0.369,6.337,60.2183479382347,0.054,15434.776,40.501,17.123634423,3.01947546005249,18.7490514527988,3.66485028376729,0.0,39.0833333333333,75.633,10.5284573774955,0.839935533119731,101.602,0.06516810428943576,1.90111531664903,0.804438384714903,0.535,-0.645,-0.866907919393885,0.89,33.1023342525489,0.708,62.6533503532505,0.636437833309174,0.187796786427498,0.175849452614784,3.61759120230309,28.876203376153,178163387.0,4015323741.5,424364.4777126576,0.0,123798451528.22118,0.0,1.0,0.0,0.0,1.44
BRA,Brazil,2019,99.8,12.588778263718,4.2050140951087,0.0485191233456135,0.361,6.452,62.7905050793429,-0.0020000000000000018,15546.657,41.776,16.912795501,3.09137320518494,18.7546275724707,3.732976212168939,0.0,37.475,75.809,10.3325005326579,0.79915174911943,97.3747,0.07236687763429628,1.6761311575078,0.6637494545662879,0.546,-0.722,-0.08277528890754399,0.818,31.903072757442395,0.633,63.0678492508986,0.648429155349731,0.17994512617588,0.176896348595619,3.2171730329959196,28.890257869735393,179821975.0,3992325318.0,422249.1705902556,0.0,117299660355.35567,0.0,1.0,0.0,0.0,1.44
BRB,Barbados,1995,100.0,9.31919365636085,3.2025117739403495,0.0379688702523708,0.211,8.887,42.5032518501906,0.21533302470607535,13283.414,25.729,25.187721751,2.6858696937561,14.945054945054903,1.8788627935722904,0.0,10.0,73.88,7.98833819241982,0.0,1.7590276930000002,0.009823826250274226,0.23589004398014968,0.012955303232910609,0.09099999999999997,0.886,7.450513526557851,0.867,8.89347994923878,0.91,72.1529490917246,0.710815191268921,0.134705945849419,0.057748757302761106,0.2586691734633355,72.34969262361349,165704.0,0.0,1.2641015310233683,0.0,7851445.958754597,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,1996,100.0,10.9278652311252,3.33403449726546,0.0396248288452625,0.211,8.904,41.6304164913757,0.3115436239245415,13759.224,25.251,26.160473953,2.68498992919922,14.917963819941102,2.3861522284232493,0.0,10.0,74.065,7.89440471182162,0.0,2.3908460619999943,0.004434488541767423,0.2151601190061383,0.011059249315258812,0.09099999999999997,0.886,4.8492904027596,0.867,7.27686558493164,0.91,72.8270929743374,0.689124524593353,0.152567535638809,0.05441336706280711,0.23065385686316553,101.31446825717673,165544.0,0.0,1.0034246575342467,0.0,7569833.866279063,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,1997,100.0,10.0285317120974,2.6726368159204004,0.0418934710323811,0.211,9.059,44.196815920398,0.29825217148554367,14357.283,27.871,37.45983891,2.68411016464233,16.0417910447761,7.71053878969885,0.0,9.83333333333333,73.988,7.96616915422886,0.0,3.044175303000003,0.004047209832528598,0.16364458574617036,0.008973507616738319,0.09099999999999997,0.886,6.455293512726339,0.867,8.83542399793803,0.91,71.9502487562189,0.726541876792908,0.149494916200638,0.09464877843856809,0.1766653031954366,136.73452092075377,165266.0,0.0,0.906607574536664,0.0,6317961.83852139,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,1998,100.0,12.7322978006718,1.9943522767384394,0.0448627397418022,0.211,8.932,45.3831627250265,0.2973853335967201,14838.447,26.685,42.908498393,2.68323087692261,15.612424991175402,-1.2688866070121207,0.0,9.75,74.465,7.89622308506883,0.0,4.551626827,0.003606138891709798,0.13378831719151307,0.00696591821682957,0.09099999999999997,0.886,6.821603400525719,0.867,0.9629363958378496,0.91,70.4394634662901,0.741525709629059,0.157998442649841,0.11167199164629002,0.144360374300053,136.79390096999703,164923.0,0.0,1.5943392425463336,0.0,7399673.502946887,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,1999,100.0,11.6071971526065,2.3345123799898904,0.0474740862846375,0.202,8.994,47.5657739599124,0.29753276474697565,14832.994,26.908,40.903853096,2.68235182762146,15.2939194879569,1.560062402496051,0.0,9.39583333333333,74.587,7.63011622031329,0.0,7.687852519000003,0.006222035059542774,0.2608297307800953,0.005725713485957629,0.09099999999999997,0.8849999999999999,6.34264727003145,0.867,4.75174550034418,0.91,70.5912076806468,0.775191187858582,0.151122227311134,0.114638224244118,0.2727774793255957,136.7856428184118,164586.0,0.0,1.9563456889605155,0.0,12831824.760528743,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2000,100.0,10.9938540489483,1.9954240889034196,0.0491681732237339,0.202,9.13,47.9021081876123,0.29816327150269606,15440.406,27.877,37.331893222,2.68147325515747,15.306422618074802,2.4358130348913694,0.0,10.1875,74.58,7.74309527700605,0.0,10.862700000000004,0.00896097891575054,0.36697571587139244,0.00473365820607019,0.09099999999999997,0.884,6.10447392666377,0.867,11.6646436288594,0.91,71.2632783134499,0.80133593082428,0.15803761780262,0.12071371078491198,0.3806703529932136,136.75255088518182,163889.0,0.0,1.5490531829170024,0.0,16111452.703498391,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2001,100.0,8.80937204998472,2.118186282533971,0.0501375645399094,0.202,9.041,59.2481420854477,0.29808618448675345,15028.21,28.065,36.92361409,2.69999504089355,14.6914388606973,2.5778349043128905,0.0,9.58333333333333,74.707,7.7934195449337,0.0,20.238500000000002,0.007341131041445292,0.2339685751121614,0.004988869558443909,0.09099999999999997,0.8849999999999999,5.31801133505257,0.867,7.16631527737489,0.91,71.5010640039286,0.808286786079407,0.153638675808907,0.12241505831479998,0.24629857571205171,136.75428154140843,163504.0,0.0,1.2820709105560033,0.0,11438662.604715059,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2002,100.0,9.90085094893809,1.8895863511990996,0.0511077530682087,0.202,9.036,60.45039433446,0.27494394960277413,15102.856,27.655,45.81172729,2.7186450958252,14.4197650088524,0.12524945805598797,0.0,8.5,74.82,7.535812007081929,0.0,36.7949,0.0047372425417445685,0.23334587476537738,0.005393118886147574,0.09099999999999997,0.886,-1.28898025915246,0.867,7.52383861784461,0.91,73.6922581683567,0.782070577144623,0.158599853515625,0.166826397180557,0.24347623619326875,136.76319041736696,163681.0,0.0,1.080016116035455,0.0,9864314.637482904,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2003,100.0,12.362764871323797,1.9785013241938003,0.0517310798168182,0.20499999999999996,9.075,62.4024770213429,0.30035953067404497,15386.569,28.492,34.178804755,2.73742389678955,15.704938463935202,1.61943319838055,0.0,8.5,74.865,8.09004517837669,0.0,52.6759,0.0027536289199278086,0.2160017907817826,0.00574792383356959,0.09099999999999997,0.768,0.882428163083319,0.867,7.30263973499157,0.91,71.7417043153139,0.755959630012512,0.224172726273537,0.14234334230423,0.22450334353528056,136.67605268855675,163597.0,0.0,1.0253626107977438,0.0,10790102.634995405,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2004,99.9,8.410232199578592,1.64319930323704,0.0518985874950886,0.20699999999999996,8.97,67.2683263173175,0.33401378090552386,15555.429,27.108,35.447877018,2.75633239746094,15.0878211641748,1.3944223107569105,0.0,8.333333333333329,75.15,7.77035854260415,0.0,74.8745,0.0030056774563571587,0.23120889935829503,0.005041098750927286,0.09099999999999997,0.9560000000000001,0.535493749185624,0.867,2.3672236402714795,0.91,72.8538249383074,0.806930303573608,0.201512023806572,0.151701360940933,0.23925567556558036,119.64682978444495,163324.0,0.0,1.0414182111200645,0.0,14545201.764705883,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2005,99.9,4.016313939205279,1.5865951040712094,0.0524303950369358,0.20699999999999996,9.125,72.7644717895012,0.31205432592393817,16118.016,27.578,35.2207445,2.77537131309509,14.945673517476102,6.08218729535043,0.0,9.166666666666671,74.96,7.01531614085613,0.0,76.7344,0.006257437139376876,0.34476889511147846,0.005585664938703605,0.09099999999999997,1.076,0.518684566093049,0.867,2.3427346032326497,0.91,71.9348082209713,0.889440000057221,0.20637883245945,0.168834686279297,0.3566119971895585,86.35321284751069,162941.0,0.0,0.9641619661563255,0.0,19187013.707942314,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2006,100.0,8.68706781392678,1.4501626790110507,0.0528005622327328,0.20699999999999996,9.121,73.6824583951755,0.29730283349363706,16967.899,25.817,41.98037965,2.78029942512512,16.2232839435553,7.30766262828939,0.0,10.2916666666667,75.049,7.71169457860405,0.0,87.8212,0.008571595765394568,0.381788552150649,0.007283576410928916,0.09099999999999997,0.9369999999999999,0.0988859270492543,0.867,5.95150098880004,0.91,72.5253202066505,0.929989874362946,0.185373902320862,0.225389465689659,0.39764372432697215,136.83768774822738,162531.0,0.0,0.9494963738920226,0.0,22576728.66038603,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2007,100.0,14.1418794938086,1.3470225783980592,0.0525123178958893,0.20699999999999996,9.064,71.2823043246832,0.3151359173356949,17271.749,26.284,34.173692812,2.785236120224,14.723406023603,4.03422982885071,0.0,10.7583333333333,75.263,6.8861244493538205,0.0,94.953,0.009881586733581638,0.3370290016755346,0.00802297927293627,0.09099999999999997,1.088,-1.08567258404319,0.867,1.97590235214631,0.91,72.0320701543797,0.821478247642517,0.198925971984863,0.180525228381157,0.35493356768205153,131.62631389111638,162241.0,0.0,0.8108984689766318,0.0,21425570.397779685,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2008,100.0,8.680591804934819,1.2958649638870199,0.0519259385764599,0.282,9.128,75.5321427392734,0.3285167670062552,17318.933,27.602,32.143085538,2.79018187522888,15.124515218988302,8.10810810810782,0.0,10.0333333333333,75.3,7.16470764175028,0.0,105.848,0.010455038741547074,0.3811523473715832,0.009102749103874874,0.09099999999999997,1.161,-0.43321726566947494,0.867,8.08039055228652,0.91,72.4635784858851,0.854020357131958,0.221632033586502,0.201859802007675,0.4007101352170057,86.83990213259469,162246.0,0.0,0.8009669621273167,0.0,28433069.684138272,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2009,100.0,7.560840454813702,1.4375584757407207,0.0508262328803539,0.285,9.109,82.7716199646163,0.2208510906007749,16371.905,25.924,28.628002677,2.79513621330261,15.408028584876298,3.64386189258334,0.0,9.20416666666667,75.458,7.01912725359953,0.0,122.96000000000001,0.012565134398181077,0.19537973557645572,0.009810507755066533,0.09099999999999997,1.2799999999999998,-2.25730718183909,0.867,11.2395217716761,0.91,73.8293915639476,0.822016417980194,0.232488840818405,0.184967234730721,0.21775537772970388,64.14718065670456,162540.0,0.0,0.7661160354552781,0.0,17245280.89107185,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2010,100.0,6.85335895151395,1.6049992067549201,0.0483344458043575,0.285,9.203,78.00396359932758,0.2901208876404344,15934.474,24.977,35.593476952,2.80009937286377,13.2789225969081,5.82421853311866,0.0,8.7,75.488,5.264503164166481,0.0,127.183,0.008223462672697246,0.27499586250103647,0.013925409947231016,0.09699999999999998,1.182,-2.61409682315252,0.867,-16.3083640887899,0.905,76.3903823441273,0.808397054672241,0.200149387121201,0.242941051721573,0.2971447351209644,98.27571412201702,163045.0,0.0,0.8474818694601128,0.0,24590423.55062778,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2011,100.0,2.260563476488816,1.5618654094047404,0.0452395640313625,0.285,9.21,73.23630723403883,0.3381024454043454,15769.055,27.448,39.038464498,2.80511355400085,14.1706839010436,9.43220240177221,0.0,8.7,75.599,5.71771644505659,0.0,125.993,0.018827598856803296,0.44650222837092013,0.012928434310673476,0.09699999999999998,1.174,1.3476932797477703,0.867,8.55020368124343,0.905,75.9027740989917,0.865008533000946,0.212162464857101,0.296584218740463,0.47825826153839657,64.60116050783398,163576.0,0.0,0.8094077356970185,0.0,32868666.590842586,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2012,100.0,4.761074386760981,1.6488904702809197,0.0438342653214932,0.285,9.208,68.4686508687501,0.2976655271584039,15643.292,26.555,35.085902104,2.81015086174011,13.4540784004027,4.53334753888766,0.0,8.7,75.737,5.124578014215171,0.0,126.128,0.020460383695257045,0.4217548187656428,0.012803719547182402,0.09699999999999998,1.2349999999999999,-1.6387078855076198,0.867,3.19688081900711,0.905,75.175520051376,0.908129870891571,0.224373489618301,0.302015095949173,0.45501892200808314,52.049687297442546,164050.0,0.0,0.7528001611603545,0.0,30683714.031424966,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2013,100.0,5.64242767218542,1.8183582721626195,0.0438941828906536,0.285,9.252,68.774259678509,0.366409973509254,15372.061,24.929,37.288507782,2.81521153450012,13.7863495200452,1.8141043604910507,0.0,8.7,75.816,5.47536702428007,0.0,110.82,0.023677064362805034,0.34579086307930496,0.014327742654834497,0.09699999999999998,1.2159999999999997,-3.2804511226656805,0.867,8.55048075210576,0.905,75.5390669113495,0.93955385684967,0.228371232748032,0.318191438913345,0.38379567009694426,80.26164316254595,164485.0,0.0,0.7035253827558421,0.0,27902069.240147576,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2014,100.0,4.94813719998179,1.7524819414297408,0.0439988970756531,0.285,9.283,68.5146222791106,0.3146682987051405,15305.171,25.591,36.529904845,2.82029557228088,13.7076112870512,1.76950322089729,0.0,8.38333333333333,75.926,5.271679180158699,0.0,109.739,0.020579813277069037,0.2932876415805268,0.01391184067939788,0.09699999999999998,1.338,-0.477079970342115,0.867,10.1044046409713,0.905,75.4625840657581,0.927073121070862,0.215536519885063,0.3153495490551,0.3277792955369936,68.00396586967696,164896.0,0.0,0.6478847703464948,0.0,23398548.23703789,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2015,100.0,5.49022841711426,1.6303537112922601,0.0441119037568569,0.266,9.324,68.6678574028507,0.3370229909489587,15633.71,25.867,37.037938037,2.82540321350098,13.6105578126234,-1.11278992510967,0.0,8.05833333333333,76.055,5.58339110062038,0.0,120.001,0.010098951027156855,0.10508527055483796,0.014018309810547747,0.11099999999999999,1.129,-1.80595607347716,0.91,5.34010611672578,0.899,74.7409246860823,0.95631742477417,0.211539566516876,0.323058664798737,0.12920253139254356,64.48504932096606,165288.0,0.0,0.6897461724415794,0.0,13188751.74813996,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2016,100.0,3.15355582704721,1.6970359144256904,0.0443594492971897,0.266,9.36,69.9902145429115,0.2854904276001185,15978.465,28.275,35.296594839,2.83053469657898,13.317238219434,1.281928130618951,0.0,8.05,76.168,5.59334578648715,0.0,118.816,0.0036186350221516506,0.07861139552451935,0.01443444919596315,0.12200000000000005,0.84,2.04098420902117,0.91,10.1221008461217,0.899,75.0264335812216,0.983959197998047,0.213839203119278,0.321406602859497,0.0966644797426337,52.28071964226905,165665.0,0.0,0.6435132957292506,0.0,10272384.744245522,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2017,100.0,5.608176111290401,1.8035772414945903,0.0431513451039791,0.275,9.427,72.1398108078642,0.2926688624060119,15828.663,28.583,24.487156907,2.83569002151489,13.6200874515014,4.66018463955996,0.0,8.05,76.237,5.716899958649691,0.0,117.63,0.004104793955961528,0.11395845821794293,0.014219010739545679,0.12200000000000005,0.84,3.02290571893575,0.844,8.65170480219416,0.9,73.4610207367393,1.00420796871185,0.199900537729263,0.304405242204666,0.13228226291344924,52.64813599330413,166027.0,0.0,0.6455680902497986,0.0,12769492.261029419,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2018,100.0,5.608176111290401,2.168461916543789,0.040631577372551,0.268,9.459,68.5529277484488,0.29279664697685126,15682.041,28.981,23.343279918999997,2.84086918830872,12.7833454127409,3.6738141040680095,0.0,8.05,76.378,5.29411274669066,0.0,117.319,0.007325025718918243,0.19310128739860222,0.013637116133767169,0.08699999999999997,0.7999999999999999,3.07327365376453,0.844,1.00529791719641,0.91,74.1217437666092,1.00386369228363,0.249297380447388,0.302548170089722,0.2140634292512864,52.64009049337676,166378.0,0.0,0.6094681708299758,0.0,15863342.264764475,0.0,1.0,0.0,0.0,5.56
BRB,Barbados,2019,100.0,5.608176111290401,2.26149614158086,0.0385274589061737,0.271,9.517,67.3743205679477,0.28691682432993104,15694.354,28.949,21.676840969,2.84607243537903,12.553048191695698,4.10028964518461,0.0,8.05,76.495,5.24680087960596,0.0,117.112,0.008190499588813571,0.21131814718185638,0.011039014851748963,0.07599999999999996,0.9760000000000001,5.24026724051167,0.844,5.48576078143842,0.921,74.411905515389,0.994372963905335,0.243342474102974,0.316783756017685,0.2305476616224187,53.74049729260186,166711.0,0.0,0.5788275584206285,0.0,13565899.981835607,0.0,1.0,0.0,0.0,5.56
BRN,Brunei Darussalam,1995,100.0,51.53506876508031,0.7259552891175467,0.0544982515275478,0.7342222579697106,3.625,39.680611691331954,-0.46712487856003304,74919.753,24.175,23.92809114,2.57082223892212,67.1570265167052,5.96664139499613,0.0,6.5,72.838,0.6978693231001838,0.0,11.996442630000004,10.0563395912067,13.7981248795186,0.10486789602943403,0.4480144920867415,0.6704493145195024,-19.7936240502369,0.40657064341419263,23.8213574319673,0.45450899787641863,34.0067621638378,0.18797647953033403,0.30351597070694,0.42042481899261497,23.9593323667548,71.0372539498999,200381.0,0.0,186.466975,0.0,1795238544.3253102,0.0,1.0,0.0,0.0,18.56
BRN,Brunei Darussalam,1996,100.0,50.341942461381535,0.8924744570821037,0.0540277510881424,0.7940898142284709,3.5790000000000006,50.40722519515081,-0.1660336197636225,75191.807,28.151,43.311905208,2.57887172698975,64.6390237012655,1.9961365099807793,0.0,6.5,73.079,0.9015928128588566,0.0,14.21442475,10.7782742400189,16.06642734769,0.09970848412073363,0.37358401439223043,0.8527893284298035,-8.70367217763836,0.3377434612171163,23.8213574319673,0.5401298373959951,36.3582456783223,0.165928676724434,0.234648883342743,0.601171731948853,26.9444100718296,80.4854766978859,206801.0,0.0,176.367525,0.0,2392353370.9741497,0.0,1.0,0.0,0.0,18.56
BRN,Brunei Darussalam,1997,100.0,51.425087488419344,0.9436205971748244,0.0542309395968914,0.7385885945444393,3.5380000000000003,39.248449433723636,-0.40896399986213094,72317.57,27.185,27.251366816,2.58694696426392,67.3060456717841,1.71156004489335,0.0,6.5,73.326,0.9925301942049938,0.0,14.367128010000002,10.9795246369,14.8382113343604,0.0755077410989422,0.3956598282707286,0.6866156376587041,-11.7926060409242,0.4024002639433111,23.8213574319673,0.458694729739298,33.6400785671654,0.213255003094673,0.285482227802277,0.427164882421494,25.8932437123593,77.1488095360526,213224.0,0.0,174.37630000000001,0.0,2187876303.991886,0.0,1.0,0.0,0.0,18.56
BRN,Brunei Darussalam,1998,100.0,51.68739182848876,1.15034843728791,0.0535907410085201,0.5251457453915749,3.502,39.96522248766114,-0.7095613014474963,70101.306,21.386,23.860658057,2.59504699707031,61.4253856362609,-0.4413793103448995,0.0,6.5,73.584,1.4941376700541795,0.0,15.345523380000003,9.39722485634625,8.7864524447592,0.0969870993387647,0.43914959083946414,-0.2361924328961478,-23.9968799447409,0.672344633762721,23.8213574319673,0.401445513675734,39.3140103555396,0.21304816007614102,0.313866674900055,0.414351999759674,18.2806644004442,78.7306051610635,219645.0,0.0,167.501725,0.0,1530221785.3536625,0.0,1.0,0.0,0.0,18.56
BRN,Brunei Darussalam,1999,100.0,51.15759969844859,1.0805572265961203,0.0522266291081905,0.6360788191190835,3.482,39.45242448499625,-0.6334185586037503,70553.996,25.889,18.548500696,2.60317277908325,64.1790891245916,-0.4156275976724544,0.0,5.5,73.806,1.8509177870171492,0.0,20.18070908,9.5111460455739,14.7734214326029,0.08561331067575195,0.4165716649693889,0.3944865906671208,-18.2549254703521,0.5122027161340086,-4.44344199616676,0.3989768346554664,36.6300974517195,0.17586885392665896,0.279355317354202,0.283780187368393,24.3701807888526,75.9893555053428,226067.0,0.0,192.9473,0.0,2102143532.018056,0.0,1.0,0.0,0.0,18.56
BRN,Brunei Darussalam,2000,100.0,46.88366307485026,1.0687905845391796,0.0507432632148266,0.6406749822372906,3.4719999999999995,35.112074450397095,-0.6474811891791563,70799.418,44.352,12.775287267,2.61132383346558,66.2665822504809,1.5581524763494592,0.0,5.5,74.017,2.459671449005839,0.0,29.103300000000004,11.4211547210859,23.4896305488652,0.06989445699767405,0.30202690401616816,0.5842505998357848,6.8595460826032,0.5186323950269884,3.0507709785605,0.6488096464279982,34.5543710706822,0.13561844825744596,0.256485998630524,0.172929003834724,34.9806797269488,87.0553329877697,232494.0,0.0,204.01555,0.0,3712095506.3560543,0.0,1.0,0.0,0.0,18.56
BRN,Brunei Darussalam,2001,100.0,42.507323084716,1.1881926707619908,0.049600999802351,0.6346077065143886,3.4719999999999995,36.015378856138895,-0.41655348371175277,70984.187,38.061,13.555911344000002,2.61798334121704,62.747589235094395,0.5958904109589902,0.0,5.5,74.209,2.2964146202068196,0.0,42.8997,11.2438208054038,16.742683402114,0.08245453476133746,0.2952776762779059,0.6061325608567135,2.58529160665717,0.5124015406981219,11.0211402105211,0.6524515625153237,37.9539611480668,0.14915995299816098,0.301961928606033,0.197472587227821,28.0689587422791,91.0997876196857,238868.0,0.0,214.112075,0.0,3466748158.090081,0.0,1.0,0.0,0.0,18.56
BRN,Brunei Darussalam,2002,100.0,45.70216335712969,1.1544900114217498,0.0491997003555298,0.8519198678849815,3.487,35.59624816242905,-0.7181446689001045,72159.683,36.812,18.683260374,2.6246600151062,63.0811813132522,-2.3149724245932095,0.0,5.5,74.365,2.8575304378535495,0.0,45.1771,9.41914724852506,16.1096999175722,0.0802393434596691,0.4095888545647803,0.8148970214714112,-4.61349870309425,0.3285582097558536,5.64302408906322,0.5062177591033403,37.6540737570955,0.14083522558212302,0.283091813325882,0.274795860052109,25.609086509556896,93.2161814722477,245219.0,0.0,221.172525,0.0,3280864187.3457136,0.0,1.0,0.0,0.0,18.56
BRN,Brunei Darussalam,2003,100.0,47.1339911915485,1.2372583372264998,0.0488759689033031,0.5265254615683913,3.511,34.38520380756651,-0.47229523627491754,72904.684,38.948,14.347942827,2.63135361671448,66.4844984729556,0.29999999999996696,0.0,5.5,74.509,2.49651789485846,0.0,51.1674,11.4097226051516,16.6876107710204,0.08933187429506728,0.2438504845799157,0.4146388999082985,8.06085875821533,0.6174602144096366,-0.7618950148085499,0.7249660354123475,34.1679873818669,0.14311385154724093,0.252470135688782,0.189897924661636,28.186665250467,89.085616098756,251581.0,0.0,226.04515,0.0,4733228689.537031,0.0,1.0,0.0,0.0,18.56
BRN,Brunei Darussalam,2004,100.0,46.8904717182107,1.1704948086428306,0.0479025617241859,0.5349641569713595,3.5549999999999997,34.21595035770224,-0.4804719897262837,72045.257,41.719,14.69730997,2.63806438446045,70.1910452305488,0.8142239946826137,0.0,5.5,74.603,2.114137310268589,0.0,57.3669,10.8502219394206,19.7780085437059,0.04546506353669799,0.24807313151170707,0.431096928106236,8.56527626889254,0.6101997440476646,-9.47465919647903,0.7194078079014886,30.528204400637,0.14216673374176003,0.238901451230049,0.172620698809624,30.673695546663197,84.8821666638192,257863.0,0.0,222.37098351,0.0,5494014559.518494,0.0,1.0,0.0,0.0,18.56
BRN,Brunei Darussalam,2005,100.0,55.1898448208392,0.9746112677855461,0.0468044951558113,0.6730888025199078,3.6099999999999994,32.73506312847909,-0.6781648675179607,71073.638,45.062,14.752522244,2.64479231834412,73.153005169136,1.2444371188396506,0.0,5.5,74.683,1.67224992845804,0.0,64.8898,8.85868980707189,25.956729633830996,0.05514246198120665,0.4495181094520506,0.10202438316149337,16.0092701490733,0.5464974097474249,-12.450760317229,0.4788821826230777,27.7621281199365,0.12003046274185197,0.209686979651451,0.144523739814758,34.870561902884,81.6201140155232,263993.0,0.0,217.73356789000002,0.0,7232972485.366877,0.0,1.0,0.0,0.0,18.56
